# Time-averaged data for fix msd_out
# TimeStep c_msd_co2[1] c_msd_co2[2] c_msd_co2[3] c_msd_co2[4]
59500 1.48656 0.885566 0.280576 2.6527
59600 1.51151 0.854216 0.281664 2.64739
59700 1.45571 0.857542 0.247229 2.56048
59800 1.38756 0.820275 0.256172 2.46401
59900 1.39972 0.79975 0.285744 2.48521
60000 1.40299 0.784937 0.27092 2.45885
60100 1.34465 0.775 0.241771 2.36142
60200 1.35533 0.809737 0.249473 2.41454
60300 1.37341 0.84188 0.254169 2.46946
60400 1.33744 0.878941 0.250677 2.46706
60500 1.35277 0.919386 0.253255 2.52541
60600 1.44551 0.894293 0.267998 2.60781
60700 1.45092 0.869387 0.283313 2.60362
60800 1.45826 0.908928 0.270179 2.63737
60900 1.51834 0.939822 0.250605 2.70876
61000 1.55012 0.922009 0.274701 2.74683
61100 1.57561 0.980195 0.29315 2.84896
61200 1.67957 1.03571 0.262432 2.97771
61300 1.81362 1.03959 0.251357 3.10456
61400 1.93325 1.05905 0.266736 3.25904
61500 2.01 1.11641 0.255458 3.38187
61600 2.02851 1.13786 0.240117 3.40649
61700 1.98572 1.12909 0.265873 3.38067
61800 1.93421 1.10844 0.293365 3.33602
61900 1.87727 1.07632 0.287693 3.24128
62000 1.80464 1.01067 0.285751 3.10107
62100 1.72747 0.979056 0.293312 2.99984
62200 1.68218 0.978821 0.291291 2.95229
62300 1.631 0.938441 0.280919 2.85036
62400 1.56136 0.882966 0.287433 2.73176
62500 1.55753 0.846657 0.296606 2.70079
62600 1.53863 0.857399 0.277813 2.67384
62700 1.44359 0.888413 0.279681 2.61168
62800 1.39472 0.955765 0.272683 2.62316
62900 1.4376 0.929451 0.265713 2.63276
63000 1.4638 0.870389 0.259735 2.59392
63100 1.51367 0.831942 0.252125 2.59774
63200 1.54472 0.822256 0.25313 2.62011
63300 1.51272 0.807554 0.266614 2.58688
63400 1.46018 0.862159 0.286918 2.60926
63500 1.47517 0.906667 0.282311 2.66415
63600 1.50431 0.846798 0.279524 2.63063
63700 1.51009 0.791791 0.275562 2.57744
63800 1.54777 0.812925 0.266181 2.62688
63900 1.57015 0.828304 0.277559 2.67601
64000 1.52731 0.828794 0.301658 2.65777
64100 1.47601 0.845386 0.299822 2.62122
64200 1.48592 0.833065 0.286096 2.60508
64300 1.50031 0.747686 0.276848 2.52484
64400 1.51155 0.718885 0.282438 2.51287
64500 1.54046 0.750736 0.286283 2.57748
64600 1.53876 0.778571 0.283062 2.60039
64700 1.51848 0.822544 0.295743 2.63676
64800 1.53617 0.912574 0.298094 2.74684
64900 1.59341 0.892185 0.287746 2.77334
65000 1.65501 0.886957 0.289193 2.83116
65100 1.74168 0.907039 0.302919 2.95164
65200 1.71878 0.949097 0.30598 2.97385
65300 1.65664 0.965506 0.282254 2.9044
65400 1.61942 1.00586 0.278789 2.90407
65500 1.67634 0.970902 0.266922 2.91416
65600 1.66186 0.976417 0.244106 2.88238
65700 1.63431 0.973263 0.258493 2.86606
65800 1.64721 0.977135 0.293896 2.91824
65900 1.63443 0.989921 0.290338 2.91469
66000 1.59938 0.972639 0.267227 2.83924
66100 1.64677 0.924371 0.275097 2.84623
66200 1.66793 0.968795 0.260495 2.89722
66300 1.58346 0.993628 0.241394 2.81848
66400 1.50121 1.0201 0.282527 2.80384
66500 1.48384 1.06144 0.315724 2.86101
66600 1.48246 0.99957 0.29904 2.78107
66700 1.53876 0.904324 0.275996 2.71908
66800 1.60554 0.957047 0.278472 2.84106
66900 1.61349 0.99187 0.285064 2.89042
67000 1.58258 1.00173 0.303953 2.88826
67100 1.58086 1.03436 0.321386 2.9366
67200 1.59884 1.04443 0.320303 2.96357
67300 1.63664 0.977154 0.283929 2.89772
67400 1.6852 0.997484 0.247875 2.93056
67500 1.72858 0.985772 0.257949 2.9723
67600 1.69119 0.990836 0.263594 2.94562
67700 1.61494 0.997813 0.277688 2.89044
67800 1.5993 0.972609 0.313602 2.88551
67900 1.59727 0.915053 0.292001 2.80432
68000 1.54163 0.922808 0.240412 2.70485
68100 1.54258 0.871447 0.264029 2.67806
68200 1.54364 0.822596 0.290841 2.65707
68300 1.45406 0.842776 0.275093 2.57193
68400 1.44 0.844162 0.28128 2.56545
68500 1.53761 0.809495 0.291826 2.63893
68600 1.57294 0.848259 0.229074 2.65027
68700 1.57405 0.890183 0.195277 2.65951
68800 1.62117 0.918953 0.226817 2.76694
68900 1.6413 0.959334 0.249616 2.85025
69000 1.63766 0.966909 0.246099 2.85067
69100 1.6354 0.917498 0.236194 2.78909
69200 1.63852 0.885246 0.219669 2.74344
69300 1.5697 0.878884 0.217224 2.66581
69400 1.48473 0.896288 0.230044 2.61106
69500 1.42239 0.910615 0.232211 2.56521
69600 1.4102 0.856984 0.25461 2.52179
69700 1.40901 0.79738 0.282243 2.48863
69800 1.44973 0.774835 0.265452 2.49002
69900 1.46584 0.811313 0.231765 2.50892
70000 1.45011 0.84858 0.261099 2.55979
70100 1.44434 0.86485 0.299887 2.60908
70200 1.52681 0.87935 0.289599 2.69576
70300 1.55924 0.853421 0.26757 2.68023
70400 1.61712 0.804558 0.284137 2.70582
70500 1.73865 0.848596 0.299058 2.88631
70600 1.80489 0.920596 0.28842 3.01391
70700 1.76995 1.01576 0.306401 3.09211
70800 1.8225 1.08992 0.352536 3.26495
70900 1.94147 1.11808 0.361647 3.42119
71000 1.99519 1.12046 0.327848 3.44349
71100 2.03061 1.11746 0.323982 3.47206
71200 2.06644 1.11727 0.332209 3.51593
71300 1.97046 1.15444 0.306629 3.43153
71400 1.82882 1.11776 0.295534 3.24212
71500 1.72752 1.03998 0.326631 3.09412
71600 1.68935 0.980093 0.333912 3.00336
71700 1.61734 0.951657 0.294161 2.86316
71800 1.55785 0.905003 0.281265 2.74412
71900 1.54874 0.907124 0.275766 2.73163
72000 1.56971 0.925014 0.265311 2.76003
72100 1.55477 0.922093 0.262495 2.73935
72200 1.59971 0.884269 0.267287 2.75126
72300 1.63621 0.856556 0.273832 2.7666
72400 1.60128 0.86757 0.294869 2.76372
72500 1.53845 0.866127 0.309139 2.71372
72600 1.51564 0.867032 0.312717 2.69539
72700 1.49759 0.90792 0.327784 2.7333
72800 1.501 0.909273 0.322715 2.73299
72900 1.54625 0.861314 0.293504 2.70107
73000 1.61321 0.876958 0.290628 2.7808
73100 1.64607 0.912891 0.306557 2.86552
73200 1.64156 0.91553 0.274755 2.83185
73300 1.66915 0.96126 0.218292 2.8487
73400 1.6894 0.968302 0.209505 2.86721
73500 1.68612 0.904017 0.229795 2.81993
73600 1.68662 0.92575 0.234996 2.84737
73700 1.7232 0.935012 0.235239 2.89345
73800 1.73745 0.895973 0.246507 2.87993
73900 1.77035 0.900156 0.249814 2.92032
74000 1.78441 0.931866 0.249366 2.96564
74100 1.77088 0.906327 0.272473 2.94968
74200 1.73958 0.960994 0.280044 2.98062
74300 1.77804 0.9768 0.277897 3.03274
74400 1.76603 0.960704 0.25725 2.98399
74500 1.74284 0.945391 0.235051 2.92328
74600 1.70749 0.982589 0.245631 2.93571
74700 1.65995 0.998304 0.267662 2.92591
74800 1.54019 1.03157 0.285807 2.85756
74900 1.52937 1.03041 0.300357 2.86013
75000 1.56008 0.966093 0.2988 2.82497
75100 1.57164 0.91387 0.278671 2.76419
75200 1.53855 0.949143 0.254384 2.74208
75300 1.56077 0.985912 0.240267 2.78695
75400 1.55651 1.02793 0.267314 2.85175
75500 1.6182 1.01167 0.292711 2.92258
75600 1.70288 1.03319 0.254163 2.99024
75700 1.80919 1.02005 0.241841 3.07108
75800 1.82121 1.02986 0.270601 3.12167
75900 1.81596 1.04697 0.273897 3.13683
76000 1.78112 1.10393 0.251292 3.13635
76100 1.76821 1.08957 0.287255 3.14504
76200 1.71134 1.07724 0.302827 3.09141
76300 1.75309 1.01105 0.252762 3.0169
76400 1.74989 0.975302 0.224665 2.94986
76500 1.71174 0.921143 0.245997 2.87888
76600 1.64986 0.97329 0.244805 2.86796
76700 1.61124 1.02721 0.237252 2.87571
76800 1.54678 1.03883 0.256031 2.84164
76900 1.57446 0.948248 0.274113 2.79682
77000 1.58976 0.905535 0.274566 2.76986
77100 1.55098 0.878469 0.289786 2.71923
77200 1.49668 0.91678 0.289912 2.70337
77300 1.55528 0.959582 0.301234 2.8161
77400 1.60166 0.987382 0.292938 2.88198
77500 1.67351 0.943666 0.262713 2.87989
77600 1.76256 0.93203 0.245962 2.94055
77700 1.85015 0.946813 0.244807 3.04177
77800 1.83568 1.02077 0.234113 3.09057
77900 1.85741 1.08196 0.240141 3.17951
78000 1.88307 1.09275 0.264267 3.24009
78100 1.8622 0.988127 0.269963 3.12029
78200 1.80944 0.929981 0.259995 2.99942
78300 1.75229 0.880594 0.276375 2.90926
78400 1.61207 0.878237 0.309982 2.80029
78500 1.4577 0.893283 0.329139 2.68013
78600 1.39596 0.924541 0.309671 2.63017
78700 1.42493 0.85422 0.321967 2.60111
78800 1.42755 0.79093 0.318974 2.53745
78900 1.4753 0.794165 0.277569 2.54703
79000 1.53848 0.846409 0.268417 2.65331
79100 1.56302 0.878254 0.300152 2.74143
79200 1.54587 0.94009 0.295508 2.78147
79300 1.64366 0.95574 0.247181 2.84659
79400 1.76079 0.905723 0.251545 2.91806
79500 1.7923 0.890351 0.276725 2.95938
79600 1.78667 0.950613 0.262198 2.99949
79700 1.73353 1.01662 0.254553 3.00471
79800 1.71504 1.03352 0.274917 3.02348
79900 1.74281 1.01334 0.26816 3.02431
80000 1.79473 0.974479 0.235737 3.00495
80100 1.75864 0.949636 0.251503 2.95978
80200 1.70115 0.923595 0.287438 2.91219
80300 1.58872 0.932169 0.293173 2.81406
80400 1.48957 0.952535 0.295605 2.73771
80500 1.41427 0.906448 0.2932 2.61392
80600 1.38472 0.825021 0.285174 2.49492
80700 1.3413 0.813147 0.288944 2.44339
80800 1.32061 0.786253 0.309256 2.41612
80900 1.2896 0.747642 0.316171 2.35342
81000 1.3293 0.758587 0.338893 2.42678
81100 1.3257 0.781848 0.349397 2.45694
81200 1.33228 0.756261 0.317311 2.40585
81300 1.36466 0.761389 0.295976 2.42202
81400 1.42992 0.782404 0.301311 2.51364
81500 1.37895 0.802389 0.28975 2.47109
81600 1.35929 0.793708 0.275957 2.42896
81700 1.34265 0.784528 0.292839 2.42002
81800 1.32175 0.761577 0.270403 2.35373
81900 1.27365 0.719782 0.234129 2.22756
82000 1.26697 0.676362 0.243526 2.18685
82100 1.18761 0.666885 0.254389 2.10888
82200 1.14091 0.660932 0.249911 2.05175
82300 1.10753 0.643623 0.263863 2.01502
82400 1.10217 0.635599 0.256499 1.99426
82500 1.0935 0.653008 0.24066 1.98717
82600 1.12687 0.686465 0.237697 2.05103
82700 1.13372 0.700129 0.24139 2.07524
82800 1.1976 0.687224 0.244175 2.129
82900 1.25192 0.716878 0.259214 2.22801
83000 1.3135 0.735724 0.271696 2.32092
83100 1.36012 0.750819 0.266315 2.37725
83200 1.44289 0.788943 0.249572 2.48141
83300 1.48784 0.835727 0.249949 2.57352
83400 1.48841 0.847585 0.251494 2.58749
83500 1.46489 0.86708 0.254869 2.58684
83600 1.45639 0.861096 0.261366 2.57885
83700 1.39183 0.838917 0.272671 2.50342
83800 1.35187 0.811011 0.25449 2.41737
83900 1.31421 0.809889 0.232663 2.35676
84000 1.26563 0.780516 0.221198 2.26734
84100 1.22684 0.766544 0.228379 2.22176
84200 1.22307 0.760107 0.235828 2.219
84300 1.18835 0.751193 0.230957 2.1705
84400 1.15767 0.76202 0.221354 2.14104
84500 1.18048 0.793749 0.225469 2.1997
84600 1.22422 0.790799 0.219164 2.23418
84700 1.24254 0.787444 0.233952 2.26394
84800 1.28283 0.822859 0.258736 2.36443
84900 1.31345 0.843763 0.268031 2.42525
85000 1.33504 0.858702 0.242349 2.43609
85100 1.39842 0.882266 0.228982 2.50966
85200 1.45196 0.892673 0.209594 2.55423
85300 1.45848 0.881992 0.208506 2.54898
85400 1.42287 0.904983 0.214736 2.54258
85500 1.40151 0.905539 0.228228 2.53528
85600 1.33631 0.87352 0.217272 2.4271
85700 1.2751 0.864341 0.219536 2.35898
85800 1.21625 0.821799 0.224327 2.26238
85900 1.1699 0.732151 0.224267 2.12632
86000 1.09527 0.706542 0.239035 2.04085
86100 1.04979 0.671218 0.285344 2.00635
86200 1.03499 0.629377 0.284692 1.94905
86300 1.03196 0.639029 0.274166 1.94516
86400 1.01501 0.679586 0.2569 1.9515
86500 1.06212 0.695767 0.224266 1.98215
86600 1.09709 0.76552 0.203241 2.06585
86700 1.15385 0.815102 0.229221 2.19817
86800 1.20977 0.822799 0.255384 2.28795
86900 1.2973 0.83502 0.260372 2.3927
87000 1.34068 0.827828 0.280223 2.44874
87100 1.39854 0.797021 0.301686 2.49724
87200 1.42704 0.824939 0.295629 2.54761
87300 1.40914 0.838338 0.281977 2.52945
87400 1.33749 0.845204 0.277385 2.46008
87500 1.33754 0.829402 0.267318 2.43426
87600 1.3077 0.840028 0.236121 2.38385
87700 1.27452 0.80648 0.227365 2.30837
87800 1.26916 0.788609 0.25506 2.31283
87900 1.27986 0.784273 0.260305 2.32444
88000 1.20075 0.826978 0.240678 2.26841
88100 1.19906 0.830734 0.258498 2.28829
88200 1.21981 0.81104 0.255078 2.28592
88300 1.23438 0.802207 0.20734 2.24393
88400 1.21825 0.822024 0.204259 2.24454
88500 1.25086 0.819008 0.244991 2.31485
88600 1.24639 0.886619 0.254484 2.38749
88700 1.22883 0.927914 0.254363 2.4111
88800 1.2391 0.935038 0.26629 2.44042
88900 1.29708 0.906663 0.244151 2.4479
89000 1.32117 0.88933 0.233355 2.44386
89100 1.32478 0.873467 0.241995 2.44024
89200 1.33232 0.907211 0.263006 2.50254
89300 1.33223 0.924931 0.263414 2.52057
89400 1.29318 0.947202 0.257764 2.49815
89500 1.29274 0.913176 0.230521 2.43644
89600 1.32258 0.883521 0.22474 2.43084
89700 1.32888 0.874427 0.231386 2.43469
89800 1.2921 0.890919 0.244732 2.42775
89900 1.28497 0.897765 0.256037 2.43877
90000 1.27497 0.934841 0.276444 2.48625
90100 1.23036 0.877073 0.26683 2.37426
90200 1.2387 0.784877 0.24373 2.26731
90300 1.27325 0.767923 0.241204 2.28238
90400 1.24132 0.809699 0.258495 2.30951
90500 1.19677 0.85071 0.240238 2.28772
90600 1.22877 0.928642 0.234728 2.39214
90700 1.26714 0.937543 0.245623 2.4503
90800 1.29927 0.892921 0.251384 2.44357
90900 1.35059 0.888372 0.219146 2.45811
91000 1.38722 0.904561 0.231893 2.52367
91100 1.3217 0.906005 0.255082 2.48278
91200 1.26326 0.96189 0.271538 2.49668
91300 1.28508 0.956752 0.254672 2.4965
91400 1.3235 0.890495 0.264792 2.47878
91500 1.34157 0.874954 0.263868 2.48039
91600 1.37978 0.927012 0.26856 2.57536
91700 1.35368 1.0083 0.256409 2.61838
91800 1.32248 1.07161 0.251515 2.64561
91900 1.36515 1.10084 0.239627 2.70562
92000 1.41987 1.06197 0.239604 2.72144
92100 1.40396 1.00406 0.235168 2.64319
92200 1.40203 0.96631 0.232279 2.60062
92300 1.38728 1.00832 0.236578 2.63218
92400 1.35553 1.02727 0.261384 2.64419
92500 1.33296 1.00299 0.268867 2.60481
92600 1.38555 0.989762 0.275262 2.65057
92700 1.4002 0.968236 0.304159 2.6726
92800 1.39582 0.931148 0.312632 2.6396
92900 1.40202 0.955485 0.286639 2.64414
93000 1.38805 0.975515 0.287722 2.65128
93100 1.31482 0.980525 0.267424 2.56277
93200 1.33544 0.963722 0.230238 2.5294
93300 1.39283 0.931099 0.207143 2.53107
93400 1.38229 0.907935 0.218614 2.50884
93500 1.35419 0.943686 0.215639 2.51351
93600 1.41407 0.974799 0.223271 2.61214
93700 1.42584 1.00887 0.2376 2.67231
93800 1.43715 1.01347 0.235819 2.68644
93900 1.51451 0.982386 0.225513 2.72241
94000 1.53211 0.965754 0.228857 2.72672
94100 1.46033 1.01708 0.221253 2.69867
94200 1.46133 1.02204 0.233683 2.71705
94300 1.5219 0.999286 0.279736 2.80092
94400 1.50306 0.967949 0.290962 2.76197
94500 1.46052 0.93875 0.278434 2.6777
94600 1.4888 0.909841 0.270175 2.66881
94700 1.48828 0.885675 0.268231 2.64219
94800 1.41384 0.888604 0.260654 2.5631
94900 1.35163 0.942196 0.257387 2.55121
95000 1.31031 0.954103 0.258415 2.52283
95100 1.26864 0.902388 0.276956 2.44799
95200 1.26756 0.899573 0.261816 2.42895
95300 1.2937 0.939582 0.23474 2.46802
95400 1.30221 0.914725 0.233536 2.45048
95500 1.36055 0.922105 0.238841 2.5215
95600 1.43329 0.970461 0.20623 2.60998
95700 1.48628 0.968801 0.213005 2.66809
95800 1.56118 0.943485 0.240092 2.74476
95900 1.66238 0.963673 0.234378 2.86043
96000 1.67376 0.983594 0.227426 2.88478
96100 1.6624 0.97549 0.255705 2.89359
96200 1.67085 0.949421 0.250597 2.87087
96300 1.6437 0.931165 0.24047 2.81534
96400 1.56218 0.906807 0.250838 2.71982
96500 1.49929 0.876293 0.259852 2.63544
96600 1.44438 0.853998 0.258559 2.55694
96700 1.35756 0.836435 0.268045 2.46204
96800 1.27235 0.802744 0.288601 2.36369
96900 1.24243 0.758092 0.29076 2.29128
97000 1.2048 0.739109 0.276639 2.22054
97100 1.15936 0.723526 0.271194 2.15408
97200 1.17066 0.693362 0.254521 2.11855
97300 1.21584 0.658707 0.231525 2.10607
97400 1.20484 0.644915 0.229753 2.0795
97500 1.21102 0.653004 0.254844 2.11887
97600 1.26363 0.667992 0.253015 2.18464
97700 1.32079 0.677628 0.250863 2.24928
97800 1.35303 0.696713 0.258659 2.3084
97900 1.43278 0.731674 0.254938 2.4194
98000 1.50938 0.759212 0.266812 2.53541
98100 1.5132 0.791981 0.289165 2.59434
98200 1.50465 0.802668 0.301371 2.60869
98300 1.51534 0.801644 0.304299 2.62128
98400 1.4715 0.774152 0.302288 2.54794
98500 1.39928 0.755618 0.29113 2.44603
98600 1.3404 0.759165 0.269227 2.36879
98700 1.28 0.749533 0.278644 2.30818
98800 1.21892 0.709193 0.304975 2.23309
98900 1.18885 0.696556 0.301442 2.18685
99000 1.21717 0.695583 0.271245 2.184
99100 1.2411 0.669005 0.260601 2.1707
99200 1.29008 0.680226 0.243985 2.21429
99300 1.33984 0.767932 0.211131 2.3189
99400 1.38392 0.800819 0.221715 2.40645
99500 1.41062 0.814153 0.253516 2.47829
99600 1.50877 0.881906 0.245393 2.63607
99700 1.56704 0.91897 0.235874 2.72188
99800 1.5725 0.901776 0.249182 2.72346
99900 1.58774 0.939353 0.243797 2.77089
100000 1.62502 0.990378 0.239884 2.85528
100100 1.56179 0.987452 0.270805 2.82005
100200 1.53181 0.969015 0.289297 2.79012
100300 1.59667 0.969243 0.286325 2.85224
100400 1.61374 0.975735 0.279657 2.86914
100500 1.55311 0.962579 0.268362 2.78405
100600 1.58091 0.959024 0.257544 2.79747
100700 1.57465 0.979722 0.271176 2.82554
100800 1.49321 0.953645 0.283324 2.73018
100900 1.42949 0.95623 0.26534 2.65106
101000 1.46669 0.935466 0.262108 2.66426
101100 1.42892 0.867454 0.277083 2.57345
101200 1.38238 0.792872 0.283861 2.45911
101300 1.39399 0.778307 0.256474 2.42877
101400 1.4024 0.755946 0.240848 2.3992
101500 1.32899 0.740231 0.241829 2.31105
101600 1.33753 0.75366 0.212067 2.30326
101700 1.3515 0.793979 0.202084 2.34757
101800 1.36354 0.757193 0.2454 2.36613
101900 1.36511 0.766186 0.271692 2.40299
102000 1.39742 0.799294 0.256331 2.45304
102100 1.38007 0.810661 0.253706 2.44444
102200 1.3967 0.76595 0.262051 2.4247
102300 1.42289 0.774824 0.239004 2.43672
102400 1.44575 0.770672 0.232941 2.44936
102500 1.41676 0.80179 0.250511 2.46906
102600 1.39911 0.840685 0.241606 2.4814
102700 1.419 0.925885 0.227685 2.57257
102800 1.46764 0.953335 0.241768 2.66275
102900 1.50778 1.00487 0.244321 2.75698
103000 1.60476 1.04531 0.235882 2.88596
103100 1.65717 1.0369 0.233725 2.92779
103200 1.59906 0.997582 0.231544 2.82818
103300 1.49631 1.01056 0.22694 2.73381
103400 1.45493 1.00093 0.235825 2.69168
103500 1.40928 0.989941 0.243916 2.64314
103600 1.39357 0.930766 0.249006 2.57334
103700 1.41278 0.85665 0.261177 2.53061
103800 1.44017 0.811255 0.256062 2.50748
103900 1.41995 0.842631 0.252028 2.51461
104000 1.37475 0.891553 0.24172 2.50802
104100 1.40894 0.958062 0.215583 2.58258
104200 1.54869 0.968581 0.211346 2.72861
104300 1.63255 0.959801 0.213231 2.80558
104400 1.65684 0.960505 0.188868 2.80621
104500 1.658 1.00329 0.193942 2.85523
104600 1.63133 1.00117 0.23717 2.86967
104700 1.61946 1.01009 0.25453 2.88408
104800 1.64927 0.96757 0.246318 2.86316
104900 1.62771 0.917703 0.238586 2.784
105000 1.56797 0.855135 0.240869 2.66397
105100 1.48192 0.870398 0.230817 2.58314
105200 1.36509 0.861695 0.243557 2.47034
105300 1.28269 0.856039 0.270959 2.40969
105400 1.2541 0.826775 0.282197 2.36307
105500 1.23822 0.80009 0.267877 2.30618
105600 1.2215 0.781097 0.254711 2.2573
105700 1.20969 0.83418 0.251693 2.29556
105800 1.22237 0.872416 0.264316 2.3591
105900 1.27354 0.884541 0.269806 2.42789
106000 1.34926 0.895425 0.248727 2.49342
106100 1.45845 0.912024 0.21645 2.58692
106200 1.51719 0.893225 0.209644 2.62006
106300 1.49011 0.882463 0.211026 2.5836
106400 1.44229 0.904176 0.219538 2.566
106500 1.41585 0.88983 0.229688 2.53537
106600 1.35139 0.846318 0.235486 2.43319
106700 1.3684 0.816767 0.238173 2.42334
106800 1.43136 0.780929 0.243576 2.45586
106900 1.41611 0.793171 0.237654 2.44693
107000 1.36777 0.855449 0.233473 2.45669
107100 1.36896 0.848872 0.233828 2.45167
107200 1.36746 0.844791 0.202729 2.41498
107300 1.3812 0.858596 0.17932 2.41911
107400 1.39422 0.832396 0.171987 2.3986
107500 1.37049 0.838216 0.179859 2.38857
107600 1.32233 0.907179 0.188176 2.41768
107700 1.30031 0.920279 0.197981 2.41857
107800 1.35928 0.871104 0.201131 2.43151
107900 1.49305 0.869947 0.208801 2.5718
108000 1.5103 0.933523 0.216834 2.66065
108100 1.44543 0.985809 0.22654 2.65778
108200 1.45613 0.991096 0.245401 2.69263
108300 1.52217 0.957048 0.259356 2.73858
108400 1.55529 0.9285 0.25031 2.7341
108500 1.59582 0.929142 0.234983 2.75995
108600 1.63955 0.930411 0.237495 2.80746
108700 1.62049 0.931654 0.243347 2.79549
108800 1.55413 0.944625 0.230484 2.72924
108900 1.48492 0.921116 0.228991 2.63503
109000 1.46504 0.886796 0.244081 2.59591
109100 1.40693 0.860704 0.246858 2.51449
109200 1.35585 0.855564 0.228262 2.43967
109300 1.35351 0.84126 0.229402 2.42417
109400 1.35854 0.82453 0.23791 2.42098
109500 1.28294 0.800853 0.236575 2.32037
109600 1.2176 0.792323 0.234558 2.24448
109700 1.19462 0.768116 0.240432 2.20317
109800 1.14156 0.716005 0.244283 2.10185
109900 1.12306 0.683736 0.245068 2.05186
110000 1.16112 0.676433 0.238734 2.07628
110100 1.13046 0.670899 0.253512 2.05487
110200 1.08835 0.665564 0.252731 2.00664
110300 1.10002 0.679708 0.22501 2.00474
110400 1.1209 0.655098 0.212798 1.9888
110500 1.09438 0.608118 0.226736 1.92924
110600 1.13733 0.593168 0.227853 1.95835
110700 1.16148 0.608863 0.231899 2.00225
110800 1.11676 0.601706 0.253155 1.97162
110900 1.07098 0.637326 0.268844 1.97715
111000 1.12049 0.653426 0.248393 2.02231
111100 1.1135 0.6473 0.213259 1.97406
111200 1.10587 0.618413 0.192585 1.91687
111300 1.12841 0.605999 0.195138 1.92955
111400 1.12088 0.601546 0.19403 1.91646
111500 1.03471 0.643598 0.191661 1.86997
111600 1.06071 0.646773 0.199367 1.90685
111700 1.10904 0.621089 0.194764 1.92489
111800 1.11221 0.602086 0.190487 1.90478
111900 1.0922 0.631739 0.214788 1.93873
112000 1.14684 0.64644 0.225327 2.01861
112100 1.13061 0.683392 0.223622 2.03762
112200 1.11858 0.722618 0.231964 2.07316
112300 1.14953 0.740547 0.235494 2.12557
112400 1.22063 0.713715 0.219213 2.15356
112500 1.21775 0.719356 0.232885 2.16999
112600 1.2383 0.711712 0.245458 2.19547
112700 1.24496 0.729046 0.24882 2.22283
112800 1.26101 0.737266 0.24544 2.24372
112900 1.29293 0.746793 0.243979 2.2837
113000 1.36932 0.738026 0.248013 2.35536
113100 1.35865 0.779082 0.249016 2.38675
113200 1.32837 0.829763 0.243761 2.4019
113300 1.29205 0.85301 0.258904 2.40397
113400 1.27935 0.86015 0.254052 2.39355
